date,latitude,longitude,precipitation,wind_speed,wind_direction,Identifier
20220329,33.4866,-102.7526,0.0,9.3,252.0,33.4866_-102.7526_20220329
20220330,33.4866,-102.7526,1.71,5.9,333.9,33.4866_-102.7526_20220330
20220331,33.4866,-102.7526,0.07,3.72,268.4,33.4866_-102.7526_20220331
20220423,35.888,-105.2884,0.0,7.64,282.3,35.888_-105.2884_20220423
20220424,35.888,-105.2884,0.25,3.26,179.7,35.888_-105.2884_20220424
20220425,35.888,-105.2884,1.43,3.43,183.3,35.888_-105.2884_20220425
20220530,33.1134,-107.7619,0.0,5.67,250.9,33.1134_-107.7619_20220530
20220531,33.1134,-107.7619,0.0,4.36,245.5,33.1134_-107.7619_20220531
20220601,33.1134,-107.7619,0.0,3.57,256.0,33.1134_-107.7619_20220601
20220422,35.7342,-105.502,0.0,10.04,231.8,35.7342_-105.502_20220422
20220423,35.7342,-105.502,0.0,9.13,292.2,35.7342_-105.502_20220423
20220424,35.7342,-105.502,0.03,3.58,268.6,35.7342_-105.502_20220424
20220629,61.4918,-154.6655,1.26,1.46,255.2,61.4918_-154.6655_20220629
20220630,61.4918,-154.6655,0.39,2.32,155.4,61.4918_-154.6655_20220630
20220701,61.4918,-154.6655,0.03,3.35,133.8,61.4918_-154.6655_20220701
20220610,62.2109,-163.0739,0.0,5.79,2.3,62.2109_-163.0739_20220610
20220611,62.2109,-163.0739,0.0,4.17,325.4,62.2109_-163.0739_20220611
20220612,62.2109,-163.0739,0.63,3.27,267.2,62.2109_-163.0739_20220612
20220621,37.5122,-112.384,0.0,4.03,120.0,37.5122_-112.384_20220621
20220622,37.5122,-112.384,0.4,1.83,5.2,37.5122_-112.384_20220622
20220623,37.5122,-112.384,0.6,3.4,222.5,37.5122_-112.384_20220623
20220610,61.2229,-159.2873,0.04,3.73,352.3,61.2229_-159.2873_20220610
20220611,61.2229,-159.2873,0.01,2.93,292.9,61.2229_-159.2873_20220611
20220612,61.2229,-159.2873,6.55,2.82,229.1,61.2229_-159.2873_20220612
20220508,35.6164,-105.4492,0.0,9.23,255.4,35.6164_-105.4492_20220508
20220509,35.6164,-105.4492,0.0,9.08,260.9,35.6164_-105.4492_20220509
20220510,35.6164,-105.4492,0.0,5.79,227.3,35.6164_-105.4492_20220510
20220609,61.5632,-158.1133,0.0,4.58,18.8,61.5632_-158.1133_20220609
20220610,61.5632,-158.1133,0.04,3.57,359.2,61.5632_-158.1133_20220610
20220611,61.5632,-158.1133,0.01,2.83,299.5,61.5632_-158.1133_20220611
20220317,31.1143,-101.3532,0.0,9.24,273.7,31.1143_-101.3532_20220317
20220318,31.1143,-101.3532,0.0,5.35,343.8,31.1143_-101.3532_20220318
20220319,31.1143,-101.3532,0.0,4.66,173.1,31.1143_-101.3532_20220319
20220619,37.5101,-112.3729,0.0,5.64,231.0,37.5101_-112.3729_20220619
20220620,37.5101,-112.3729,0.0,2.77,300.7,37.5101_-112.3729_20220620
20220621,37.5101,-112.3729,0.0,4.03,120.0,37.5101_-112.3729_20220621
20220501,35.7342,-106.5198,0.01,5.74,214.4,35.7342_-106.5198_20220501
20220502,35.7342,-106.5198,0.07,4.88,287.2,35.7342_-106.5198_20220502
20220503,35.7342,-106.5198,0.0,4.8,232.4,35.7342_-106.5198_20220503
20220331,27.2579,-97.9476,0.0,3.66,78.3,27.2579_-97.9476_20220331
20220401,27.2579,-97.9476,0.0,4.87,108.7,27.2579_-97.9476_20220401
20220402,27.2579,-97.9476,0.0,3.59,72.2,27.2579_-97.9476_20220402
20220412,35.7416,-105.3744,0.11,10.92,255.2,35.7416_-105.3744_20220412
20220413,35.7416,-105.3744,0.0,7.68,290.3,35.7416_-105.3744_20220413
20220414,35.7416,-105.3744,0.0,5.16,269.0,35.7416_-105.3744_20220414
20220721,28.0291,-80.9448,1.49,2.21,148.6,28.0291_-80.9448_20220721
20220722,28.0291,-80.9448,2.8,2.58,146.3,28.0291_-80.9448_20220722
20220723,28.0291,-80.9448,5.62,2.33,120.9,28.0291_-80.9448_20220723
20220724,37.5489,-119.8238,0.0,2.04,263.8,37.5489_-119.8238_20220724
20220725,37.5489,-119.8238,0.02,1.98,247.6,37.5489_-119.8238_20220725
20220726,37.5489,-119.8238,0.1,1.88,269.0,37.5489_-119.8238_20220726
20220526,33.1133,-107.9853,0.0,2.52,269.9,33.1133_-107.9853_20220526
20220527,33.1133,-107.9853,0.0,3.46,263.4,33.1133_-107.9853_20220527
20220528,33.1133,-107.9853,0.0,5.1,250.4,33.1133_-107.9853_20220528
20220613,35.4009,-111.5742,0.0,9.26,226.1,35.4009_-111.5742_20220613
20220614,35.4009,-111.5742,0.0,4.39,246.6,35.4009_-111.5742_20220614
20220615,35.4009,-111.5742,0.0,2.48,259.6,35.4009_-111.5742_20220615
20220610,33.0388,-107.7724,0.06,3.09,233.7,33.0388_-107.7724_20220610
20220611,33.0388,-107.7724,0.2,4.77,324.8,33.0388_-107.7724_20220611
20220612,33.0388,-107.7724,0.0,4.2,268.1,33.0388_-107.7724_20220612
20220706,64.4076,-145.4563,0.21,0.92,189.9,64.4076_-145.4563_20220706
20220707,64.4076,-145.4563,3.18,1.39,232.0,64.4076_-145.4563_20220707
20220708,64.4076,-145.4563,0.54,1.15,149.4,64.4076_-145.4563_20220708
20220315,27.7502,-98.1043,0.0,4.66,342.3,27.7502_-98.1043_20220315
20220316,27.7502,-98.1043,0.0,4.23,147.0,27.7502_-98.1043_20220316
20220317,27.7502,-98.1043,0.01,4.11,150.9,27.7502_-98.1043_20220317
20220608,62.3273,-155.5093,0.06,2.34,37.3,62.3273_-155.5093_20220608
20220609,62.3273,-155.5093,0.02,2.64,22.9,62.3273_-155.5093_20220609
20220610,62.3273,-155.5093,0.16,1.7,13.0,62.3273_-155.5093_20220610
20220513,36.05,-105.4848,0.12,3.5,287.8,36.05_-105.4848_20220513
20220514,36.05,-105.4848,0.09,3.09,296.2,36.05_-105.4848_20220514
20220515,36.05,-105.4848,0.14,2.64,309.4,36.05_-105.4848_20220515
20220429,38.459,-104.9107,0.01,8.92,292.2,38.459_-104.9107_20220429
20220430,38.459,-104.9107,0.04,3.82,108.0,38.459_-104.9107_20220430
20220501,38.459,-104.9107,0.12,3.08,123.6,38.459_-104.9107_20220501
20220608,62.3047,-155.5585,0.06,2.34,37.3,62.3047_-155.5585_20220608
20220609,62.3047,-155.5585,0.02,2.64,22.9,62.3047_-155.5585_20220609
20220610,62.3047,-155.5585,0.16,1.7,13.0,62.3047_-155.5585_20220610
20220502,35.6528,-105.329,0.01,6.57,281.9,35.6528_-105.329_20220502
20220503,35.6528,-105.329,0.03,5.24,213.7,35.6528_-105.329_20220503
20220504,35.6528,-105.329,0.05,6.12,291.9,35.6528_-105.329_20220504
20220216,25.9469,-81.2098,1.13,5.95,80.6,25.9469_-81.2098_20220216
20220217,25.9469,-81.2098,0.28,4.99,119.5,25.9469_-81.2098_20220217
20220218,25.9469,-81.2098,0.04,3.01,221.3,25.9469_-81.2098_20220218
20220505,35.7139,-106.5505,0.0,4.64,312.4,35.7139_-106.5505_20220505
20220506,35.7139,-106.5505,0.07,4.14,297.0,35.7139_-106.5505_20220506
20220507,35.7139,-106.5505,0.0,5.23,281.4,35.7139_-106.5505_20220507
20220513,35.5523,-105.4834,0.01,4.52,296.3,35.5523_-105.4834_20220513
20220514,35.5523,-105.4834,0.03,4.33,305.3,35.5523_-105.4834_20220514
20220515,35.5523,-105.4834,0.04,3.75,312.7,35.5523_-105.4834_20220515
20220706,66.2311,-141.0762,1.56,2.73,141.3,66.2311_-141.0762_20220706
20220707,66.2311,-141.0762,1.76,2.91,160.7,66.2311_-141.0762_20220707
20220708,66.2311,-141.0762,1.08,1.76,138.9,66.2311_-141.0762_20220708
20220520,43.8346,-121.4948,0.03,2.46,356.3,43.8346_-121.4948_20220520
20220521,43.8346,-121.4948,0.11,2.76,33.1,43.8346_-121.4948_20220521
20220522,43.8346,-121.4948,0.0,1.94,7.9,43.8346_-121.4948_20220522
20220608,61.5053,-155.0437,0.33,2.17,21.4,61.5053_-155.0437_20220608
20220609,61.5053,-155.0437,0.44,2.08,18.5,61.5053_-155.0437_20220609
20220610,61.5053,-155.0437,0.11,2.06,10.0,61.5053_-155.0437_20220610
20220608,62.3146,-155.5721,0.06,2.34,37.3,62.3146_-155.5721_20220608
20220609,62.3146,-155.5721,0.02,2.64,22.9,62.3146_-155.5721_20220609
20220610,62.3146,-155.5721,0.16,1.7,13.0,62.3146_-155.5721_20220610
20220608,63.5987,-153.6259,0.02,2.7,36.8,63.5987_-153.6259_20220608
20220609,63.5987,-153.6259,0.0,2.76,26.3,63.5987_-153.6259_20220609
20220610,63.5987,-153.6259,0.29,1.52,4.7,63.5987_-153.6259_20220610
20220629,62.4045,-155.0581,0.16,1.42,22.0,62.4045_-155.0581_20220629
20220630,62.4045,-155.0581,0.58,1.3,196.0,62.4045_-155.0581_20220630
20220701,62.4045,-155.0581,0.08,1.38,212.8,62.4045_-155.0581_20220701
20220512,36.1065,-105.3424,0.1,4.96,273.6,36.1065_-105.3424_20220512
20220513,36.1065,-105.3424,0.12,3.5,287.8,36.1065_-105.3424_20220513
20220514,36.1065,-105.3424,0.09,3.09,296.2,36.1065_-105.3424_20220514
20220323,42.6843,-111.5934,0.0,2.25,230.6,42.6843_-111.5934_20220323
20220324,42.6843,-111.5934,0.0,3.19,249.0,42.6843_-111.5934_20220324
20220325,42.6843,-111.5934,0.0,3.14,213.8,42.6843_-111.5934_20220325
20220511,36.0034,-105.4838,0.18,4.77,205.7,36.0034_-105.4838_20220511
20220512,36.0034,-105.4838,0.1,4.96,273.6,36.0034_-105.4838_20220512
20220513,36.0034,-105.4838,0.12,3.5,287.8,36.0034_-105.4838_20220513
20220429,35.7419,-106.519,0.05,6.71,301.5,35.7419_-106.519_20220429
20220430,35.7419,-106.519,0.04,3.3,297.2,35.7419_-106.519_20220430
20220501,35.7419,-106.519,0.01,5.74,214.4,35.7419_-106.519_20220501
20220526,33.1313,-107.8277,0.0,2.52,269.9,33.1313_-107.8277_20220526
20220527,33.1313,-107.8277,0.0,3.46,263.4,33.1313_-107.8277_20220527
20220528,33.1313,-107.8277,0.0,5.1,250.4,33.1313_-107.8277_20220528
20220707,65.8719,-142.3824,2.29,1.23,148.4,65.8719_-142.3824_20220707
20220708,65.8719,-142.3824,0.94,0.82,95.6,65.8719_-142.3824_20220708
20220709,65.8719,-142.3824,2.86,0.61,80.9,65.8719_-142.3824_20220709
20220423,35.9423,-103.7405,0.0,8.92,274.6,35.9423_-103.7405_20220423
20220424,35.9423,-103.7405,0.01,4.98,108.3,35.9423_-103.7405_20220424
20220425,35.9423,-103.7405,0.15,5.25,124.7,35.9423_-103.7405_20220425
20220621,31.9927,-111.5706,0.36,1.94,359.0,31.9927_-111.5706_20220621
20220622,31.9927,-111.5706,0.13,2.6,1.2,31.9927_-111.5706_20220622
20220623,31.9927,-111.5706,1.74,3.5,199.9,31.9927_-111.5706_20220623
20220627,64.5155,-151.7931,1.56,1.51,279.9,64.5155_-151.7931_20220627
20220628,64.5155,-151.7931,0.61,1.3,320.7,64.5155_-151.7931_20220628
20220629,64.5155,-151.7931,0.0,1.45,356.9,64.5155_-151.7931_20220629
20220714,37.5308,-119.5632,0.06,2.35,207.4,37.5308_-119.5632_20220714
20220715,37.5308,-119.5632,0.38,2.58,215.6,37.5308_-119.5632_20220715
20220716,37.5308,-119.5632,0.12,2.33,219.9,37.5308_-119.5632_20220716
20220516,33.2358,-107.9136,0.0,3.3,256.3,33.2358_-107.9136_20220516
20220517,33.2358,-107.9136,0.0,3.72,264.7,33.2358_-107.9136_20220517
20220518,33.2358,-107.9136,0.0,3.56,270.4,33.2358_-107.9136_20220518
20220610,62.0951,-155.4562,0.05,1.98,13.7,62.0951_-155.4562_20220610
20220611,62.0951,-155.4562,0.91,1.43,212.5,62.0951_-155.4562_20220611
20220612,62.0951,-155.4562,0.91,2.2,178.2,62.0951_-155.4562_20220612
20220526,33.4094,-107.8539,0.0,2.96,277.1,33.4094_-107.8539_20220526
20220527,33.4094,-107.8539,0.0,4.4,256.3,33.4094_-107.8539_20220527
20220528,33.4094,-107.8539,0.0,6.37,241.6,33.4094_-107.8539_20220528
20220423,35.8479,-105.3047,0.0,7.64,282.3,35.8479_-105.3047_20220423
20220424,35.8479,-105.3047,0.25,3.26,179.7,35.8479_-105.3047_20220424
20220425,35.8479,-105.3047,1.43,3.43,183.3,35.8479_-105.3047_20220425
20220512,36.1398,-105.4236,0.1,4.96,273.6,36.1398_-105.4236_20220512
20220513,36.1398,-105.4236,0.12,3.5,287.8,36.1398_-105.4236_20220513
20220514,36.1398,-105.4236,0.09,3.09,296.2,36.1398_-105.4236_20220514
20220608,62.7345,-156.6798,0.07,2.85,37.7,62.7345_-156.6798_20220608
20220609,62.7345,-156.6798,0.0,3.15,25.1,62.7345_-156.6798_20220609
20220610,62.7345,-156.6798,0.14,2.25,0.3,62.7345_-156.6798_20220610
20220610,60.7559,-157.2647,0.01,3.64,359.1,60.7559_-157.2647_20220610
20220611,60.7559,-157.2647,0.03,2.28,288.6,60.7559_-157.2647_20220611
20220612,60.7559,-157.2647,1.18,2.69,210.7,60.7559_-157.2647_20220612
20220708,64.3914,-145.0947,1.3,1.09,140.9,64.3914_-145.0947_20220708
20220709,64.3914,-145.0947,3.46,1.32,122.6,64.3914_-145.0947_20220709
20220710,64.3914,-145.0947,1.96,1.19,57.3,64.3914_-145.0947_20220710
20220512,36.0379,-105.5067,0.1,4.96,273.6,36.0379_-105.5067_20220512
20220513,36.0379,-105.5067,0.12,3.5,287.8,36.0379_-105.5067_20220513
20220514,36.0379,-105.5067,0.09,3.09,296.2,36.0379_-105.5067_20220514
20220701,66.1608,-150.6174,0.32,1.79,125.0,66.1608_-150.6174_20220701
20220702,66.1608,-150.6174,1.02,1.35,48.8,66.1608_-150.6174_20220702
20220703,66.1608,-150.6174,0.74,1.37,41.1,66.1608_-150.6174_20220703
20220516,33.2467,-108.063,0.0,3.3,256.3,33.2467_-108.063_20220516
20220517,33.2467,-108.063,0.0,3.72,264.7,33.2467_-108.063_20220517
20220518,33.2467,-108.063,0.0,3.56,270.4,33.2467_-108.063_20220518
20220524,33.3615,-108.0066,0.31,6.52,315.5,33.3615_-108.0066_20220524
20220525,33.3615,-108.0066,0.02,4.78,314.9,33.3615_-108.0066_20220525
20220526,33.3615,-108.0066,0.0,2.96,277.1,33.3615_-108.0066_20220526
20220629,64.8443,-151.0894,0.0,1.65,333.9,64.8443_-151.0894_20220629
20220630,64.8443,-151.0894,0.07,0.9,109.2,64.8443_-151.0894_20220630
20220701,64.8443,-151.0894,0.02,1.5,233.1,64.8443_-151.0894_20220701
20220705,65.9152,-142.2002,0.11,0.72,342.7,65.9152_-142.2002_20220705
20220706,65.9152,-142.2002,1.06,1.44,133.1,65.9152_-142.2002_20220706
20220707,65.9152,-142.2002,2.29,1.23,148.4,65.9152_-142.2002_20220707
20220529,33.0568,-107.9422,0.0,6.44,257.9,33.0568_-107.9422_20220529
20220530,33.0568,-107.9422,0.0,5.13,263.7,33.0568_-107.9422_20220530
20220531,33.0568,-107.9422,0.0,3.44,256.4,33.0568_-107.9422_20220531
20220519,33.3042,-107.9299,0.0,5.2,263.1,33.3042_-107.9299_20220519
20220520,33.3042,-107.9299,0.04,8.65,249.8,33.3042_-107.9299_20220520
20220521,33.3042,-107.9299,0.0,5.16,243.7,33.3042_-107.9299_20220521
20220707,64.2216,-149.3131,2.41,1.95,220.2,64.2216_-149.3131_20220707
20220708,64.2216,-149.3131,0.7,1.94,175.0,64.2216_-149.3131_20220708
20220709,64.2216,-149.3131,3.48,2.23,254.0,64.2216_-149.3131_20220709
20220302,33.2921,-83.5376,0.0,2.17,293.7,33.2921_-83.5376_20220302
20220303,33.2921,-83.5376,0.01,2.31,285.8,33.2921_-83.5376_20220303
20220304,33.2921,-83.5376,0.01,2.53,77.5,33.2921_-83.5376_20220304
20220609,61.5228,-157.9633,0.0,4.58,18.8,61.5228_-157.9633_20220609
20220610,61.5228,-157.9633,0.04,3.57,359.2,61.5228_-157.9633_20220610
20220611,61.5228,-157.9633,0.01,2.83,299.5,61.5228_-157.9633_20220611
20220225,19.4117,-155.2821,3.04,4.58,76.1,19.4117_-155.2821_20220225
20220226,19.4117,-155.2821,1.3,4.17,91.2,19.4117_-155.2821_20220226
20220227,19.4117,-155.2821,0.36,3.11,111.8,19.4117_-155.2821_20220227
20220320,32.373,-98.9017,0.0,7.83,169.9,32.373_-98.9017_20220320
20220321,32.373,-98.9017,8.09,6.97,190.7,32.373_-98.9017_20220321
20220322,32.373,-98.9017,0.0,8.66,316.1,32.373_-98.9017_20220322
20220609,61.5291,-157.9528,0.0,4.58,18.8,61.5291_-157.9528_20220609
20220610,61.5291,-157.9528,0.04,3.57,359.2,61.5291_-157.9528_20220610
20220611,61.5291,-157.9528,0.01,2.83,299.5,61.5291_-157.9528_20220611
20220130,37.0184,-119.2227,0.0,1.73,84.9,37.0184_-119.2227_20220130
20220131,37.0184,-119.2227,0.0,1.43,65.0,37.0184_-119.2227_20220131
20220201,37.0184,-119.2227,0.0,1.58,61.3,37.0184_-119.2227_20220201
20220501,35.7974,-106.4673,0.04,5.1,215.9,35.7974_-106.4673_20220501
20220502,35.7974,-106.4673,0.23,4.17,275.9,35.7974_-106.4673_20220502
20220503,35.7974,-106.4673,0.05,4.63,235.4,35.7974_-106.4673_20220503
20220614,35.4294,-111.5224,0.0,4.51,255.6,35.4294_-111.5224_20220614
20220615,35.4294,-111.5224,0.0,1.59,4.4,35.4294_-111.5224_20220615
20220616,35.4294,-111.5224,0.0,3.88,220.8,35.4294_-111.5224_20220616
20220520,33.1697,-107.9456,0.26,6.59,257.1,33.1697_-107.9456_20220520
20220521,33.1697,-107.9456,0.0,4.33,256.2,33.1697_-107.9456_20220521
20220522,33.1697,-107.9456,0.0,3.57,158.3,33.1697_-107.9456_20220522
20220628,67.0881,-147.7535,0.11,3.85,281.9,67.0881_-147.7535_20220628
20220629,67.0881,-147.7535,0.0,2.65,286.1,67.0881_-147.7535_20220629
20220630,67.0881,-147.7535,0.0,2.17,248.8,67.0881_-147.7535_20220630
20220608,62.7164,-156.6195,0.07,2.85,37.7,62.7164_-156.6195_20220608
20220609,62.7164,-156.6195,0.0,3.15,25.1,62.7164_-156.6195_20220609
20220610,62.7164,-156.6195,0.14,2.25,0.3,62.7164_-156.6195_20220610
20220711,64.6943,-153.7185,0.05,1.89,308.2,64.6943_-153.7185_20220711
20220712,64.6943,-153.7185,0.35,1.5,308.9,64.6943_-153.7185_20220712
20220713,64.6943,-153.7185,0.15,1.79,288.5,64.6943_-153.7185_20220713
20220615,35.8301,-105.5705,0.24,2.93,268.7,35.8301_-105.5705_20220615
20220616,35.8301,-105.5705,2.89,3.11,164.3,35.8301_-105.5705_20220616
20220617,35.8301,-105.5705,2.68,3.6,169.8,35.8301_-105.5705_20220617
20220307,19.4064,-155.2867,0.06,3.62,89.0,19.4064_-155.2867_20220307
20220308,19.4064,-155.2867,5.34,3.4,90.8,19.4064_-155.2867_20220308
20220309,19.4064,-155.2867,3.61,3.51,105.2,19.4064_-155.2867_20220309
20220502,35.9527,-105.3518,0.17,4.55,276.1,35.9527_-105.3518_20220502
20220503,35.9527,-105.3518,0.35,4.34,222.8,35.9527_-105.3518_20220503
20220504,35.9527,-105.3518,0.03,4.4,281.8,35.9527_-105.3518_20220504
20220510,35.8119,-106.4279,0.0,4.15,218.1,35.8119_-106.4279_20220510
20220511,35.8119,-106.4279,0.05,4.75,202.9,35.8119_-106.4279_20220511
20220512,35.8119,-106.4279,0.04,4.72,278.2,35.8119_-106.4279_20220512
20220711,65.2253,-155.039,0.01,3.28,316.1,65.2253_-155.039_20220711
20220712,65.2253,-155.039,1.21,2.28,305.4,65.2253_-155.039_20220712
20220713,65.2253,-155.039,0.02,2.89,305.8,65.2253_-155.039_20220713
20220629,61.0437,-156.1272,0.48,1.39,297.3,61.0437_-156.1272_20220629
20220630,61.0437,-156.1272,0.04,2.89,155.5,61.0437_-156.1272_20220630
20220701,61.0437,-156.1272,1.11,2.83,143.4,61.0437_-156.1272_20220701
20220711,63.9176,-152.7953,0.46,1.97,310.6,63.9176_-152.7953_20220711
20220712,63.9176,-152.7953,1.09,1.55,318.7,63.9176_-152.7953_20220712
20220713,63.9176,-152.7953,0.11,1.98,295.0,63.9176_-152.7953_20220713
20220708,65.8857,-142.2419,0.94,0.82,95.6,65.8857_-142.2419_20220708
20220709,65.8857,-142.2419,2.86,0.61,80.9,65.8857_-142.2419_20220709
20220710,65.8857,-142.2419,0.7,1.02,84.8,65.8857_-142.2419_20220710
20220710,64.1619,-155.8759,0.12,1.67,325.4,64.1619_-155.8759_20220710
20220711,64.1619,-155.8759,0.02,1.76,324.8,64.1619_-155.8759_20220711
20220712,64.1619,-155.8759,0.67,1.55,340.1,64.1619_-155.8759_20220712
20220612,58.9263,-156.4004,0.17,4.74,211.6,58.9263_-156.4004_20220612
20220613,58.9263,-156.4004,6.59,2.1,189.2,58.9263_-156.4004_20220613
20220614,58.9263,-156.4004,1.65,2.87,70.5,58.9263_-156.4004_20220614
20220423,35.92,-103.7121,0.0,8.92,274.6,35.92_-103.7121_20220423
20220424,35.92,-103.7121,0.01,4.98,108.3,35.92_-103.7121_20220424
20220425,35.92,-103.7121,0.15,5.25,124.7,35.92_-103.7121_20220425
20220329,33.4851,-102.7633,0.0,9.3,252.0,33.4851_-102.7633_20220329
20220330,33.4851,-102.7633,1.71,5.9,333.9,33.4851_-102.7633_20220330
20220331,33.4851,-102.7633,0.07,3.72,268.4,33.4851_-102.7633_20220331
20220225,19.4077,-155.2728,3.04,4.58,76.1,19.4077_-155.2728_20220225
20220226,19.4077,-155.2728,1.3,4.17,91.2,19.4077_-155.2728_20220226
20220227,19.4077,-155.2728,0.36,3.11,111.8,19.4077_-155.2728_20220227
20220525,33.3771,-107.8407,0.02,4.78,314.9,33.3771_-107.8407_20220525
20220526,33.3771,-107.8407,0.0,2.96,277.1,33.3771_-107.8407_20220526
20220527,33.3771,-107.8407,0.0,4.4,256.3,33.3771_-107.8407_20220527
20220612,59.9253,-155.9407,0.65,4.24,201.8,59.9253_-155.9407_20220612
20220613,59.9253,-155.9407,5.55,2.54,174.0,59.9253_-155.9407_20220613
20220614,59.9253,-155.9407,1.05,1.86,107.7,59.9253_-155.9407_20220614
20220530,31.5275,-108.9747,0.0,6.2,242.9,31.5275_-108.9747_20220530
20220531,31.5275,-108.9747,0.0,4.32,239.2,31.5275_-108.9747_20220531
20220601,31.5275,-108.9747,0.0,3.42,272.6,31.5275_-108.9747_20220601
20220615,35.435,-111.4907,0.0,1.59,4.4,35.435_-111.4907_20220615
20220616,35.435,-111.4907,0.0,3.88,220.8,35.435_-111.4907_20220616
20220617,35.435,-111.4907,0.0,6.42,206.7,35.435_-111.4907_20220617
20220526,33.4187,-107.8556,0.0,2.96,277.1,33.4187_-107.8556_20220526
20220527,33.4187,-107.8556,0.0,4.4,256.3,33.4187_-107.8556_20220527
20220528,33.4187,-107.8556,0.0,6.37,241.6,33.4187_-107.8556_20220528
20220606,62.3082,-155.3267,0.45,1.83,32.7,62.3082_-155.3267_20220606
20220607,62.3082,-155.3267,0.58,1.14,34.8,62.3082_-155.3267_20220607
20220608,62.3082,-155.3267,0.06,2.34,37.3,62.3082_-155.3267_20220608
20220627,64.2874,-149.5992,0.47,1.61,266.5,64.2874_-149.5992_20220627
20220628,64.2874,-149.5992,0.18,1.49,327.4,64.2874_-149.5992_20220628
20220629,64.2874,-149.5992,0.01,1.4,8.5,64.2874_-149.5992_20220629
20220628,64.7847,-151.454,0.19,1.83,310.8,64.7847_-151.454_20220628
20220629,64.7847,-151.454,0.0,1.65,333.9,64.7847_-151.454_20220629
20220630,64.7847,-151.454,0.07,0.9,109.2,64.7847_-151.454_20220630
20220301,29.0767,-96.9718,0.0,2.42,176.2,29.0767_-96.9718_20220301
20220302,29.0767,-96.9718,0.0,2.49,119.8,29.0767_-96.9718_20220302
20220303,29.0767,-96.9718,0.0,2.81,128.4,29.0767_-96.9718_20220303
20220511,36.0445,-105.4593,0.18,4.77,205.7,36.0445_-105.4593_20220511
20220512,36.0445,-105.4593,0.1,4.96,273.6,36.0445_-105.4593_20220512
20220513,36.0445,-105.4593,0.12,3.5,287.8,36.0445_-105.4593_20220513
20220701,65.4885,-149.7726,0.14,1.96,214.5,65.4885_-149.7726_20220701
20220702,65.4885,-149.7726,1.24,1.32,350.5,65.4885_-149.7726_20220702
20220703,65.4885,-149.7726,1.11,1.62,41.0,65.4885_-149.7726_20220703
20220610,62.1473,-155.4355,0.05,1.98,13.7,62.1473_-155.4355_20220610
20220611,62.1473,-155.4355,0.91,1.43,212.5,62.1473_-155.4355_20220611
20220612,62.1473,-155.4355,0.91,2.2,178.2,62.1473_-155.4355_20220612
20220608,62.3502,-155.4061,0.06,2.34,37.3,62.3502_-155.4061_20220608
20220609,62.3502,-155.4061,0.02,2.64,22.9,62.3502_-155.4061_20220609
20220610,62.3502,-155.4061,0.16,1.7,13.0,62.3502_-155.4061_20220610
20220429,35.7623,-106.4995,0.15,6.05,289.4,35.7623_-106.4995_20220429
20220430,35.7623,-106.4995,0.05,3.21,283.7,35.7623_-106.4995_20220430
20220501,35.7623,-106.4995,0.04,5.1,215.9,35.7623_-106.4995_20220501
20220701,64.2063,-149.6543,0.53,2.15,207.7,64.2063_-149.6543_20220701
20220702,64.2063,-149.6543,1.3,1.41,271.0,64.2063_-149.6543_20220702
20220703,64.2063,-149.6543,1.79,1.23,221.3,64.2063_-149.6543_20220703
20220612,59.9491,-155.9883,0.65,4.24,201.8,59.9491_-155.9883_20220612
20220613,59.9491,-155.9883,5.55,2.54,174.0,59.9491_-155.9883_20220613
20220614,59.9491,-155.9883,1.05,1.86,107.7,59.9491_-155.9883_20220614
20220724,37.5836,-119.8748,0.0,2.04,263.8,37.5836_-119.8748_20220724
20220725,37.5836,-119.8748,0.02,1.98,247.6,37.5836_-119.8748_20220725
20220726,37.5836,-119.8748,0.1,1.88,269.0,37.5836_-119.8748_20220726
20220723,37.546,-119.8816,0.0,1.88,269.1,37.546_-119.8816_20220723
20220724,37.546,-119.8816,0.0,2.04,263.8,37.546_-119.8816_20220724
20220725,37.546,-119.8816,0.02,1.98,247.6,37.546_-119.8816_20220725
20220422,36.2922,-104.9637,0.05,8.78,227.7,36.2922_-104.9637_20220422
20220423,36.2922,-104.9637,0.0,8.39,276.8,36.2922_-104.9637_20220423
20220424,36.2922,-104.9637,1.15,3.17,202.1,36.2922_-104.9637_20220424
