latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.412,-155.2802,376.6,1.0,1.0,2022-02-01,2058,Terra,MODIS,100,6.03,315.7,136.1,D,1
19.403,-155.2816,441.5,1.0,1.0,2022-02-01,2058,Terra,MODIS,100,6.03,324.1,611.8,D,1
19.403,-155.2823,361.2,2.3,1.5,2022-02-02,13,Aqua,MODIS,100,6.03,305.6,280.2,D,1
19.4057,-155.2612,338.7,3.9,1.8,2022-02-02,752,Terra,MODIS,100,6.03,287.3,318.8,N,1
19.4116,-155.2697,351.1,3.9,1.8,2022-02-02,752,Terra,MODIS,100,6.03,289.1,492.9,N,1
19.4042,-155.3058,335.0,3.9,1.8,2022-02-02,752,Terra,MODIS,100,6.03,284.4,285.5,N,1
19.3984,-155.2976,344.3,3.9,1.8,2022-02-02,752,Terra,MODIS,100,6.03,286.1,393.5,N,1
19.4164,-155.2783,355.0,1.4,1.2,2022-02-02,1224,Aqua,MODIS,100,6.03,294.3,121.0,N,1
19.4083,-155.2931,359.9,1.4,1.2,2022-02-02,1224,Aqua,MODIS,100,6.03,287.1,139.0,N,1
19.4061,-155.2801,395.8,1.4,1.2,2022-02-02,1224,Aqua,MODIS,100,6.03,305.5,366.6,N,1
27.277,-81.1703,394.9,1.6,1.2,2022-02-02,1823,Aqua,MODIS,100,6.03,300.1,436.1,D,0
27.2741,-81.1862,404.1,1.6,1.2,2022-02-02,1823,Aqua,MODIS,100,6.03,305.8,546.6,D,0
28.3911,-81.9241,363.0,1.7,1.3,2022-02-02,1824,Aqua,MODIS,100,6.03,277.9,197.1,D,0
30.304,-84.3929,361.8,2.3,1.5,2022-02-02,1824,Aqua,MODIS,100,6.03,287.5,292.4,D,0
30.3168,-84.3964,369.4,2.3,1.5,2022-02-02,1824,Aqua,MODIS,100,6.03,289.3,365.4,D,0
31.0649,-84.7108,367.3,2.3,1.5,2022-02-02,1824,Aqua,MODIS,100,6.03,283.1,354.3,D,0
29.5071,-81.7616,325.6,1.1,1.1,2022-02-03,341,Terra,MODIS,100,6.03,287.0,31.3,N,0
29.502,-81.7667,328.0,1.1,1.1,2022-02-03,341,Terra,MODIS,100,6.03,287.9,33.5,N,0
19.4004,-155.2904,375.5,1.0,1.0,2022-02-03,835,Terra,MODIS,100,6.03,293.4,139.5,N,1
19.4106,-155.2823,399.5,1.0,1.0,2022-02-03,835,Terra,MODIS,100,6.03,302.0,256.6,N,1
19.4093,-155.2918,397.6,1.0,1.0,2022-02-03,835,Terra,MODIS,100,6.03,292.9,245.3,N,1
19.4017,-155.2809,385.1,1.0,1.0,2022-02-03,835,Terra,MODIS,100,6.03,302.4,180.2,N,1
19.4124,-155.2707,357.4,4.0,1.9,2022-02-03,1129,Aqua,MODIS,100,6.03,288.1,614.0,N,1
19.4085,-155.2788,354.1,4.0,1.9,2022-02-03,1129,Aqua,MODIS,100,6.03,286.2,554.7,N,1
26.6039,-80.6325,413.3,1.3,1.1,2022-02-03,1547,Terra,MODIS,100,6.03,305.5,488.6,D,0
26.5938,-80.6339,362.5,1.3,1.1,2022-02-03,1547,Terra,MODIS,100,6.03,298.5,126.8,D,0
37.0082,-119.2185,372.8,1.4,1.2,2022-02-03,1902,Terra,MODIS,100,6.03,283.8,201.5,D,0
28.7964,-82.4168,373.9,1.5,1.2,2022-02-03,1907,Aqua,MODIS,100,6.03,300.1,223.6,D,0
28.8072,-82.4183,396.9,1.5,1.2,2022-02-03,1907,Aqua,MODIS,100,6.03,303.0,415.4,D,0
28.7979,-82.4226,373.1,1.5,1.2,2022-02-03,1907,Aqua,MODIS,100,6.03,301.3,218.8,D,0
28.8103,-82.4088,366.8,1.5,1.2,2022-02-03,1907,Aqua,MODIS,100,6.03,299.4,181.3,D,0
28.8087,-82.4242,382.4,1.5,1.2,2022-02-03,1907,Aqua,MODIS,100,6.03,301.8,285.6,D,0
30.0065,-84.6476,372.6,1.2,1.1,2022-02-03,1907,Aqua,MODIS,100,6.03,296.0,151.1,D,0
30.0097,-84.6413,366.0,1.2,1.1,2022-02-03,1907,Aqua,MODIS,100,6.03,296.1,124.9,D,0
19.4149,-155.2746,383.3,1.1,1.1,2022-02-03,2046,Terra,MODIS,100,6.03,316.9,189.5,D,1
19.4054,-155.276,443.2,1.1,1.1,2022-02-03,2046,Terra,MODIS,100,6.03,327.1,742.1,D,1
19.4082,-155.2726,408.5,1.0,1.0,2022-02-04,1212,Aqua,MODIS,100,6.03,310.9,315.0,N,1
19.4097,-155.2821,419.6,1.0,1.0,2022-02-04,1212,Aqua,MODIS,100,6.03,313.7,400.9,N,1
39.2141,-122.2144,379.1,1.2,1.1,2022-02-04,2132,Aqua,MODIS,100,6.03,299.1,191.6,D,0
39.2125,-122.2282,382.4,1.2,1.1,2022-02-04,2132,Aqua,MODIS,100,6.03,303.0,208.9,D,0
19.4115,-155.2835,422.1,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,304.9,505.9,N,1
19.4098,-155.294,357.7,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,287.4,100.3,N,1
19.4037,-155.2711,338.2,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,291.6,51.8,N,1
19.402,-155.2818,394.0,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,306.1,269.8,N,1
19.4003,-155.2924,346.8,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,288.9,70.0,N,1
19.4131,-155.2728,372.1,1.1,1.1,2022-02-05,823,Terra,MODIS,100,6.03,293.9,153.1,N,1
55.4218,-161.8775,352.2,1.4,1.2,2022-02-05,1245,Aqua,MODIS,100,6.03,266.0,121.9,N,1
34.1979,-100.0183,361.8,1.2,1.1,2022-02-05,1712,Terra,MODIS,100,6.03,282.6,124.9,D,0
19.4106,-155.2753,383.6,1.8,1.3,2022-02-05,2034,Terra,MODIS,100,6.03,311.2,378.8,D,1
19.3989,-155.2766,372.8,1.8,1.3,2022-02-05,2034,Terra,MODIS,100,6.03,302.0,279.9,D,1
19.4063,-155.2689,372.8,1.8,1.3,2022-02-05,2034,Terra,MODIS,100,6.03,304.9,281.5,D,1
19.4081,-155.2855,412.0,1.8,1.3,2022-02-05,2034,Terra,MODIS,100,6.03,313.2,758.1,D,1
19.4009,-155.2931,361.6,1.8,1.3,2022-02-05,2034,Terra,MODIS,100,6.03,300.1,197.2,D,1
19.4035,-155.2764,384.5,1.0,1.0,2022-02-05,2348,Aqua,MODIS,100,6.03,314.4,166.8,D,1
19.4021,-155.2859,454.2,1.0,1.0,2022-02-05,2348,Aqua,MODIS,100,6.03,332.7,769.6,D,1
19.4008,-155.2954,376.1,1.0,1.0,2022-02-05,2348,Aqua,MODIS,100,6.03,306.8,130.7,D,1
19.3998,-155.291,347.9,3.0,1.6,2022-02-06,905,Terra,MODIS,100,6.03,288.4,294.1,N,1
19.4145,-155.2931,338.9,3.0,1.6,2022-02-06,906,Terra,MODIS,100,6.03,286.4,215.4,N,1
19.4151,-155.2998,322.5,3.0,1.6,2022-02-06,906,Terra,MODIS,100,6.03,284.8,109.6,N,1
39.2484,-122.664,333.8,1.0,1.0,2022-02-06,1015,Aqua,MODIS,100,6.03,277.2,38.1,N,0
19.4111,-155.2814,426.9,1.1,1.1,2022-02-06,1159,Aqua,MODIS,100,6.03,306.4,558.5,N,1
19.4097,-155.2706,357.7,1.1,1.1,2022-02-06,1159,Aqua,MODIS,100,6.03,295.9,99.8,N,1
19.4082,-155.2835,362.7,1.8,1.3,2022-02-06,2116,Terra,MODIS,100,6.03,294.2,210.7,D,1
19.4086,-155.2805,400.6,1.8,1.3,2022-02-07,810,Terra,MODIS,100,6.03,300.0,603.9,N,1
19.4058,-155.2967,355.8,1.8,1.3,2022-02-07,810,Terra,MODIS,100,6.03,285.9,182.4,N,1
19.4074,-155.2687,320.8,1.8,1.3,2022-02-07,810,Terra,MODIS,100,6.03,288.1,47.9,N,1
19.4045,-155.2852,390.2,1.8,1.3,2022-02-07,810,Terra,MODIS,100,6.03,298.6,470.8,N,1
19.4135,-155.2854,364.4,2.9,1.6,2022-02-07,1242,Aqua,MODIS,100,6.03,289.2,486.8,N,1
19.4082,-155.2581,323.2,2.9,1.6,2022-02-07,1242,Aqua,MODIS,100,6.03,286.6,116.7,N,1
19.4086,-155.2778,363.0,3.0,1.7,2022-02-07,2021,Terra,MODIS,100,6.03,303.7,458.7,D,1
19.4036,-155.2778,366.5,1.1,1.1,2022-02-07,2336,Aqua,MODIS,100,6.03,313.4,117.7,D,1
19.4019,-155.2885,405.9,1.1,1.1,2022-02-07,2336,Aqua,MODIS,100,6.03,320.3,342.1,D,1
19.4105,-155.2743,344.6,1.8,1.3,2022-02-08,1147,Aqua,MODIS,100,6.03,294.9,128.3,N,1
44.6199,-120.1013,371.4,1.5,1.2,2022-02-08,1918,Terra,MODIS,100,6.03,288.2,217.1,D,0
44.6095,-120.1053,378.1,1.5,1.2,2022-02-08,1918,Terra,MODIS,100,6.03,287.3,260.5,D,0
26.7131,-97.9088,365.6,2.0,1.4,2022-02-08,1925,Aqua,MODIS,100,6.03,296.7,276.7,D,0
26.7253,-97.9118,367.9,2.0,1.4,2022-02-08,1925,Aqua,MODIS,100,6.03,296.9,296.4,D,0
40.7189,-100.0031,403.7,1.4,1.2,2022-02-08,1929,Aqua,MODIS,100,6.03,300.0,435.0,D,0
19.4059,-155.2782,361.3,1.1,1.1,2022-02-08,2104,Terra,MODIS,100,6.03,313.6,98.5,D,1
37.1154,-120.3276,373.1,1.0,1.0,2022-02-08,2106,Aqua,MODIS,100,6.03,299.4,131.9,D,0
44.6148,-120.1085,396.1,1.0,1.0,2022-02-08,2108,Aqua,MODIS,100,6.03,300.6,234.7,D,0
33.8226,-117.8662,322.7,3.3,1.7,2022-02-09,909,Aqua,MODIS,100,6.03,287.7,129.8,N,2
33.8168,-117.8583,320.2,3.3,1.7,2022-02-09,909,Aqua,MODIS,100,6.03,287.9,115.5,N,2
33.8323,-117.8568,320.6,3.3,1.7,2022-02-09,909,Aqua,MODIS,100,6.03,285.6,118.6,N,2
33.4221,-110.8587,328.0,1.2,1.1,2022-02-09,909,Aqua,MODIS,100,6.03,278.0,41.1,N,2
19.4026,-155.2784,363.9,1.7,1.3,2022-02-09,1230,Aqua,MODIS,100,6.03,286.5,222.7,N,1
19.4055,-155.2948,345.2,1.7,1.3,2022-02-09,1230,Aqua,MODIS,100,6.03,283.4,123.1,N,1
19.414,-155.2762,352.4,1.7,1.3,2022-02-09,1230,Aqua,MODIS,100,6.03,285.6,156.7,N,1
19.417,-155.293,337.9,1.7,1.3,2022-02-09,1230,Aqua,MODIS,100,6.03,282.3,95.1,N,1
31.3754,-97.7156,363.5,1.9,1.3,2022-02-09,1648,Terra,MODIS,100,6.03,291.2,236.4,D,0
27.0124,-98.6023,365.3,1.9,1.3,2022-02-09,1649,Terra,MODIS,100,6.03,302.4,245.2,D,0
29.4751,-81.8218,374.1,1.3,1.1,2022-02-09,1830,Aqua,MODIS,100,6.03,295.6,191.7,D,0
38.0749,-97.7823,390.9,2.0,1.4,2022-02-09,2011,Aqua,MODIS,100,6.03,298.0,556.8,D,0
33.4165,-110.8606,320.7,1.0,1.0,2022-02-10,527,Terra,MODIS,100,6.03,279.4,23.2,N,2
46.7795,-112.3405,327.7,1.2,1.1,2022-02-10,531,Terra,MODIS,100,6.03,272.6,39.1,N,0
19.3998,-155.2867,320.8,1.1,1.1,2022-02-10,841,Terra,MODIS,100,6.03,290.1,24.0,N,1
19.4107,-155.2774,340.3,1.1,1.1,2022-02-10,841,Terra,MODIS,100,6.03,294.2,54.3,N,1
19.4093,-155.2881,387.7,1.1,1.1,2022-02-10,841,Terra,MODIS,100,6.03,304.0,225.2,N,1
26.614,-80.6317,361.4,1.1,1.0,2022-02-10,1553,Terra,MODIS,100,6.03,298.0,99.6,D,0
34.0004,-97.4175,367.6,1.3,1.1,2022-02-10,1730,Terra,MODIS,100,6.03,286.0,156.3,D,0
32.0121,-94.7803,362.1,2.1,1.4,2022-02-10,1730,Terra,MODIS,100,6.03,295.4,263.9,D,0
27.7282,-81.0608,376.7,2.3,1.5,2022-02-10,1912,Aqua,MODIS,100,6.03,300.3,449.3,D,0
26.8231,-80.6114,367.0,2.4,1.5,2022-02-10,1912,Aqua,MODIS,100,6.03,297.6,359.2,D,0
26.827,-80.6043,373.7,2.4,1.5,2022-02-10,1912,Aqua,MODIS,100,6.03,297.5,438.7,D,0
30.2774,-84.9281,371.0,1.4,1.2,2022-02-10,1913,Aqua,MODIS,100,6.03,294.1,182.0,D,0
32.3822,-89.6772,389.2,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,303.5,189.9,D,0
32.3807,-89.6877,363.4,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,300.8,91.2,D,0
32.3911,-89.6791,363.2,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,295.5,92.1,D,0
32.1932,-91.8785,365.2,1.1,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,300.5,112.9,D,0
32.9623,-87.4799,386.7,1.1,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,303.9,207.3,D,0
33.3476,-88.6183,382.7,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,298.9,170.0,D,0
33.3461,-88.6292,403.1,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,305.3,282.0,D,0
33.5382,-88.9809,360.4,1.0,1.0,2022-02-10,1914,Aqua,MODIS,100,6.03,298.1,86.9,D,0
34.3417,-94.6249,377.7,1.4,1.2,2022-02-10,1914,Aqua,MODIS,100,6.03,289.7,228.6,D,0
19.4049,-155.2836,451.7,1.0,1.0,2022-02-10,2052,Terra,MODIS,100,6.03,336.0,736.1,D,1
19.4062,-155.2931,381.4,1.0,1.0,2022-02-10,2052,Terra,MODIS,100,6.03,312.7,148.9,D,1
31.5671,-111.5447,387.0,1.1,1.1,2022-02-10,2052,Aqua,MODIS,100,6.03,312.1,210.8,D,0
19.4138,-155.2822,361.5,1.0,1.0,2022-02-10,2052,Terra,MODIS,100,6.03,317.9,81.1,D,1
32.5395,-110.2831,367.1,1.3,1.1,2022-02-10,2053,Aqua,MODIS,100,6.03,299.2,159.7,D,0
32.5316,-110.2904,392.6,1.3,1.1,2022-02-10,2053,Aqua,MODIS,100,6.03,303.4,321.7,D,0
32.5302,-110.3032,377.7,1.3,1.1,2022-02-10,2053,Aqua,MODIS,100,6.03,301.2,211.3,D,0
32.5419,-110.2916,385.5,1.3,1.1,2022-02-10,2053,Aqua,MODIS,100,6.03,303.0,266.0,D,0
32.5381,-110.296,367.6,1.3,1.1,2022-02-10,2053,Aqua,MODIS,100,6.03,303.9,160.6,D,0
37.9867,-119.9789,375.3,1.3,1.1,2022-02-10,2054,Aqua,MODIS,100,6.03,294.5,192.0,D,0
19.408,-155.2813,320.1,1.1,1.1,2022-02-11,1218,Aqua,MODIS,100,6.03,286.4,23.6,N,1
30.9047,-86.7903,366.8,1.0,1.0,2022-02-11,1635,Terra,MODIS,100,6.03,295.7,111.7,D,0
33.2084,-79.5313,380.7,1.3,1.1,2022-02-11,1818,Aqua,MODIS,100,6.03,289.0,217.0,D,0
33.2061,-79.5445,377.4,1.3,1.1,2022-02-11,1818,Aqua,MODIS,100,6.03,290.2,198.4,D,0
33.2182,-79.5338,390.5,1.3,1.1,2022-02-11,1818,Aqua,MODIS,100,6.03,292.9,278.0,D,0
33.2205,-79.5273,361.9,1.2,1.1,2022-02-11,1818,Aqua,MODIS,100,6.03,288.3,127.4,D,0
33.3336,-86.0039,360.6,3.1,1.7,2022-02-11,1819,Aqua,MODIS,100,6.03,290.7,450.7,D,0
30.2571,-99.862,367.4,1.0,1.0,2022-02-11,1956,Aqua,MODIS,100,6.03,305.2,103.2,D,0
31.1299,-93.1339,374.3,2.1,1.4,2022-02-11,1956,Aqua,MODIS,100,6.03,299.8,368.6,D,0
31.1279,-93.1553,362.6,2.1,1.4,2022-02-11,1956,Aqua,MODIS,100,6.03,299.4,257.4,D,0
31.1195,-93.1398,361.2,2.1,1.4,2022-02-11,1956,Aqua,MODIS,100,6.03,300.4,246.4,D,0
31.132,-93.1414,390.1,2.1,1.4,2022-02-11,1956,Aqua,MODIS,100,6.03,302.9,564.0,D,0
31.3392,-94.2274,389.6,1.8,1.3,2022-02-11,1956,Aqua,MODIS,100,6.03,304.2,439.1,D,0
31.3374,-94.2456,360.8,1.7,1.3,2022-02-11,1956,Aqua,MODIS,100,6.03,299.7,191.1,D,0
31.3508,-94.229,387.1,1.8,1.3,2022-02-11,1956,Aqua,MODIS,100,6.03,301.2,411.6,D,0
28.1272,-97.5537,360.4,1.1,1.0,2022-02-11,1956,Aqua,MODIS,100,6.03,302.0,85.6,D,0
28.1364,-97.5552,378.1,1.1,1.0,2022-02-11,1956,Aqua,MODIS,100,6.03,305.4,150.6,D,0
28.0819,-98.8982,376.3,1.0,1.0,2022-02-11,1956,Aqua,MODIS,100,6.03,311.0,128.4,D,0
33.4818,-99.0996,388.3,1.1,1.0,2022-02-11,1957,Aqua,MODIS,100,6.03,305.4,199.0,D,0
33.9988,-103.3416,371.9,1.1,1.1,2022-02-11,1958,Aqua,MODIS,100,6.03,298.7,138.4,D,0
43.0492,-124.2252,366.8,1.3,1.1,2022-02-11,2139,Aqua,MODIS,100,6.03,292.9,149.8,D,0
43.0475,-124.2407,366.7,1.3,1.1,2022-02-11,2139,Aqua,MODIS,100,6.03,292.7,148.8,D,0
19.4088,-155.2842,346.6,1.0,1.0,2022-02-12,829,Terra,MODIS,100,6.03,301.6,59.4,N,1
27.5504,-81.2541,375.3,1.4,1.2,2022-02-12,1900,Aqua,MODIS,100,6.03,303.7,198.8,D,0
34.6161,-85.08,367.0,1.1,1.0,2022-02-12,1902,Aqua,MODIS,100,6.03,292.9,118.0,D,0
34.6146,-85.0919,366.8,1.1,1.0,2022-02-12,1902,Aqua,MODIS,100,6.03,296.9,117.4,D,0
32.9827,-87.4408,365.5,1.0,1.0,2022-02-12,1902,Aqua,MODIS,100,6.03,298.3,101.2,D,0
32.9916,-87.4427,363.6,1.0,1.0,2022-02-12,1902,Aqua,MODIS,100,6.03,296.3,95.6,D,0
39.273,-96.8432,425.0,2.2,1.4,2022-02-12,1904,Aqua,MODIS,100,6.03,291.3,1376.4,D,0
39.2677,-96.8678,381.9,2.2,1.4,2022-02-12,1904,Aqua,MODIS,100,6.03,288.5,510.4,D,0
39.2606,-96.8386,363.9,2.2,1.4,2022-02-12,1904,Aqua,MODIS,100,6.03,283.3,310.0,D,0
39.2716,-96.8473,433.4,2.2,1.4,2022-02-12,1904,Aqua,MODIS,100,6.03,294.0,1630.0,D,0
39.284,-96.8519,384.6,2.2,1.4,2022-02-12,1904,Aqua,MODIS,100,6.03,284.1,542.7,D,0
19.4004,-155.2716,432.9,1.4,1.2,2022-02-12,2040,Terra,MODIS,100,6.03,316.9,809.2,D,1
19.402,-155.2847,500.0,1.4,1.2,2022-02-12,2040,Terra,MODIS,100,6.03,350.4,2571.2,D,1
19.4124,-155.2833,393.0,1.4,1.2,2022-02-12,2040,Terra,MODIS,100,6.03,330.5,323.9,D,1
26.7662,-97.7197,326.4,1.5,1.2,2022-02-13,417,Terra,MODIS,100,6.03,280.0,53.4,N,0
34.9286,-94.4389,328.6,1.0,1.0,2022-02-13,419,Terra,MODIS,100,6.03,271.6,32.8,N,0
19.4062,-155.2716,353.6,3.9,1.8,2022-02-13,911,Terra,MODIS,100,6.03,287.6,524.5,N,1
19.413,-155.3028,358.1,3.9,1.8,2022-02-13,911,Terra,MODIS,100,6.03,285.9,598.2,N,1
19.4165,-155.2655,344.6,3.9,1.8,2022-02-13,911,Terra,MODIS,100,6.03,285.5,390.3,N,1
19.403,-155.3084,344.9,3.9,1.8,2022-02-13,911,Terra,MODIS,100,6.03,285.1,389.4,N,1
19.3998,-155.2833,322.4,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,284.7,22.7,N,1
19.4075,-155.2724,378.2,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,301.8,152.0,N,1
19.4089,-155.282,442.8,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,325.0,643.6,N,1
19.4102,-155.2915,340.9,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,285.5,48.5,N,1
19.4165,-155.271,352.5,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,291.8,71.0,N,1
19.4178,-155.2805,360.9,1.0,1.0,2022-02-13,1205,Aqua,MODIS,100,6.03,291.7,92.8,N,1
29.7481,-94.1145,360.7,1.1,1.1,2022-02-13,1944,Aqua,MODIS,100,6.03,293.4,103.3,D,0
34.3555,-93.9244,416.9,1.3,1.1,2022-02-13,1945,Aqua,MODIS,100,6.03,308.3,541.7,D,0
34.3656,-93.9265,361.7,1.3,1.1,2022-02-13,1945,Aqua,MODIS,100,6.03,291.5,131.0,D,0
34.4304,-95.8337,375.7,1.1,1.0,2022-02-13,1945,Aqua,MODIS,100,6.03,293.7,149.2,D,0
29.6673,-85.1585,341.9,1.2,1.1,2022-02-14,749,Aqua,MODIS,100,6.03,280.9,68.6,N,0
37.9803,-95.5316,372.4,1.0,1.0,2022-02-14,1704,Terra,MODIS,100,6.03,290.4,131.6,D,0
32.2929,-96.2797,376.8,1.0,1.0,2022-02-14,1706,Terra,MODIS,100,6.03,298.7,140.5,D,0
32.7774,-116.5687,360.9,1.3,1.1,2022-02-14,1844,Terra,MODIS,100,6.03,298.5,123.5,D,0
32.7751,-116.5554,360.3,1.3,1.1,2022-02-14,1844,Terra,MODIS,100,6.03,298.3,121.0,D,0
27.9275,-80.801,375.4,1.0,1.0,2022-02-14,1848,Aqua,MODIS,100,6.03,293.9,141.1,D,0
27.938,-80.7921,363.2,1.0,1.0,2022-02-14,1848,Aqua,MODIS,100,6.03,296.7,98.6,D,0
31.2771,-85.076,380.9,1.1,1.0,2022-02-14,1849,Aqua,MODIS,100,6.03,300.4,175.0,D,0
31.7822,-83.9624,364.9,1.0,1.0,2022-02-14,1849,Aqua,MODIS,100,6.03,297.6,100.9,D,0
32.4098,-86.509,360.7,1.2,1.1,2022-02-14,1849,Aqua,MODIS,100,6.03,293.6,112.8,D,0
33.0691,-83.0303,368.7,1.0,1.0,2022-02-14,1849,Aqua,MODIS,100,6.03,294.7,111.8,D,0
33.0191,-85.6362,377.4,1.1,1.0,2022-02-14,1849,Aqua,MODIS,100,6.03,295.6,160.6,D,0
35.716,-84.6311,363.9,1.0,1.0,2022-02-14,1850,Aqua,MODIS,100,6.03,288.0,97.8,D,0
36.6999,-118.9837,329.3,1.1,1.0,2022-02-15,546,Terra,MODIS,100,6.03,281.1,35.2,N,0
36.7109,-118.9736,345.5,1.1,1.0,2022-02-15,546,Terra,MODIS,100,6.03,280.3,63.3,N,0
36.709,-118.9854,340.9,1.1,1.0,2022-02-15,546,Terra,MODIS,100,6.03,281.1,53.8,N,0
19.4083,-155.2868,358.6,2.3,1.5,2022-02-15,859,Terra,MODIS,100,6.03,286.1,284.2,N,1
19.4096,-155.2674,349.7,1.4,1.2,2022-02-15,1153,Aqua,MODIS,100,6.03,293.6,106.4,N,1
19.4113,-155.2807,415.4,1.4,1.2,2022-02-15,1153,Aqua,MODIS,100,6.03,304.8,601.6,N,1
32.0206,-82.4779,361.8,1.0,1.0,2022-02-15,1610,Terra,MODIS,100,6.03,292.5,91.0,D,0
31.2328,-86.865,364.2,1.5,1.2,2022-02-15,1610,Terra,MODIS,100,6.03,293.5,167.5,D,0
30.7725,-86.8227,360.8,1.5,1.2,2022-02-15,1611,Terra,MODIS,100,6.03,294.0,153.7,D,0
30.0855,-84.6936,371.8,2.8,1.6,2022-02-15,1931,Aqua,MODIS,100,6.03,296.0,553.0,D,0
30.9904,-92.9947,374.3,1.0,1.0,2022-02-15,1932,Aqua,MODIS,100,6.03,300.5,129.6,D,0
33.8075,-96.9217,364.5,1.1,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,296.1,110.8,D,0
33.8167,-96.9239,364.1,1.1,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,293.5,109.8,D,0
34.1457,-95.4785,371.0,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,303.5,113.3,D,0
34.1563,-95.4696,396.4,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,305.5,226.7,D,0
34.1652,-95.4716,389.7,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,302.6,192.7,D,0
34.548,-93.2781,396.9,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,304.9,245.8,D,0
34.5465,-93.2894,409.7,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,310.5,329.6,D,0
34.5451,-93.3006,395.1,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,303.7,233.1,D,0
34.5436,-93.3119,390.0,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,303.4,203.0,D,0
34.5421,-93.3231,362.4,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,298.7,93.3,D,0
34.5571,-93.28,369.9,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,295.9,117.3,D,0
34.5512,-93.3249,403.5,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,307.1,285.6,D,0
34.9323,-92.4118,369.5,1.1,1.1,2022-02-15,1933,Aqua,MODIS,100,6.03,300.3,132.9,D,0
34.8452,-94.3428,362.6,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,295.6,92.9,D,0
34.8437,-94.3537,361.1,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,296.0,89.1,D,0
35.1073,-96.1479,377.6,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,296.5,146.4,D,0
35.1056,-96.159,378.2,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,298.6,147.9,D,0
35.6824,-94.01,382.0,1.0,1.0,2022-02-15,1933,Aqua,MODIS,100,6.03,298.1,166.0,D,0
34.4738,-91.4829,368.4,1.2,1.1,2022-02-15,1933,Aqua,MODIS,100,6.03,292.6,144.5,D,0
19.4096,-155.2845,410.5,1.4,1.2,2022-02-15,2110,Terra,MODIS,100,6.03,324.8,505.1,D,1
19.4074,-155.2717,366.2,1.4,1.2,2022-02-15,2110,Terra,MODIS,100,6.03,308.7,156.8,D,1
27.9607,-99.9311,328.9,1.0,1.0,2022-02-16,448,Terra,MODIS,100,6.03,289.6,30.1,N,0
35.1292,-96.1629,328.2,1.9,1.3,2022-02-16,450,Terra,MODIS,100,6.03,285.4,66.9,N,0
35.124,-96.1566,330.8,1.9,1.3,2022-02-16,450,Terra,MODIS,100,6.03,285.9,74.7,N,0
19.4023,-155.2876,336.6,2.3,1.5,2022-02-16,804,Terra,MODIS,100,6.03,289.0,140.9,N,1
19.4072,-155.2709,336.7,2.2,1.4,2022-02-16,1236,Aqua,MODIS,100,6.03,291.8,134.4,N,1
19.4111,-155.292,323.3,2.2,1.4,2022-02-16,1236,Aqua,MODIS,100,6.03,285.0,79.0,N,1
37.0633,-119.2448,376.0,1.2,1.1,2022-02-16,1831,Terra,MODIS,100,6.03,285.1,182.1,D,0
25.9469,-81.2098,369.2,1.1,1.1,2022-02-16,1835,Aqua,MODIS,100,6.03,296.3,126.9,D,0
25.9374,-81.2079,360.4,1.1,1.1,2022-02-16,1835,Aqua,MODIS,100,6.03,296.8,96.3,D,0
27.6147,-81.3423,387.5,1.1,1.1,2022-02-16,1835,Aqua,MODIS,100,6.03,304.8,212.8,D,0
